loss,accuracy
0.5975925326347351,0.84211665391922
0.3160289525985718,0.9110333323478699
0.26989760994911194,0.9240333437919617
0.23887956142425537,0.9323333501815796
0.21457314491271973,0.9394500255584717
0.1949956715106964,0.9448000192642212
0.17905762791633606,0.9498000144958496
0.16563864052295685,0.9535666704177856
0.154243603348732,0.9566333293914795
0.14450551569461823,0.9595333337783813
