loss,accuracy
0.3682088771713209,89.69500000000001
0.29222222587258717,91.71666666666667
0.2568308523847713,92.86999999999999
0.22965058350085352,93.635
0.21234296059747376,94.04333333333334
0.1966799783266241,94.59333333333333
0.18485440874147044,94.88166666666666
0.1736089056523677,95.205
0.16811490364966025,95.31166666666667
0.15721777097833753,95.685
