loss,accuracy
1.6091210842132568,0.578416645526886
0.8346655368804932,0.8217499852180481
0.6125401854515076,0.8547166585922241
0.5185565948486328,0.8695499897003174
0.46570074558258057,0.8790500164031982
0.43125221133232117,0.8862000107765198
0.40665972232818604,0.8914666771888733
0.3879609704017639,0.8952166438102722
0.3730683922767639,0.8986833095550537
0.3607860207557678,0.9011666774749756
