loss,accuracy
0.31911471486091614,0.9081666469573975
0.1632225215435028,0.9531833529472351
0.12106675654649734,0.9658166766166687
0.09889733046293259,0.9714499711990356
0.08429016917943954,0.9755833148956299
0.0733884647488594,0.9790666699409485
0.06483057141304016,0.9817000031471252
0.05757840722799301,0.9836500287055969
0.051478225737810135,0.9858666658401489
0.04606637731194496,0.9874333143234253
