loss,accuracy
0.6917033195495605,0.8236500024795532
0.3462764322757721,0.9032666683197021
0.29759564995765686,0.9157999753952026
0.26839306950569153,0.9243333339691162
0.2470061331987381,0.9307000041007996
0.22968123853206635,0.9356833100318909
0.21483881771564484,0.9400666952133179
0.20192734897136688,0.9439166784286499
0.19066454470157623,0.9473333358764648
0.18073703348636627,0.9500666856765747
