loss,accuracy
0.932867,79.254667
0.620389,84.934333
0.509395,86.984
0.452258,88.072
0.416672,88.796
0.392022,89.295
0.373579,89.734667
0.359033,90.078
0.347042,90.38
0.336862,90.64
