loss,accuracy
0.379578,89.512333
0.310479,91.232333
0.275906,92.219667
0.251508,92.931667
0.233082,93.450667
0.216273,93.932
0.202609,94.313
0.191068,94.63
0.18005,94.973333
0.170936,95.244
