loss,accuracy
1.975556,41.509667
1.667413,61.203333
1.411314,68.755333
1.210818,73.243667
1.059379,76.481333
0.945577,78.831
0.85889,80.544667
0.791388,81.809333
0.737614,82.792
0.693898,83.566333
