loss,accuracy
1.046394,0.739883
0.482721,0.873883
0.394968,0.892093
0.354832,0.901323
0.329581,0.907157
0.311032,0.912067
0.296208,0.91607
0.283748,0.919673
0.272953,0.92285
0.263367,0.925773
