loss,accuracy
1.951071,0.412483
1.313223,0.717867
0.951553,0.79194
0.763936,0.824907
0.656773,0.843387
0.588347,0.85537
0.540865,0.863973
0.50591,0.870477
0.479032,0.875187
0.457646,0.879377
