loss,accuracy
0.357885,89.999
0.298208,91.442
0.26116,92.583
0.237573,93.338667
0.217264,93.888333
0.19932,94.385
0.18587,94.776
0.173617,95.069667
0.165032,95.341
0.154949,95.642333
