loss,accuracy
1.891566,0.46019
1.208193,0.75044
0.862677,0.814403
0.696463,0.83938
0.604054,0.853313
0.545492,0.86282
0.504854,0.869797
0.474831,0.87551
0.451607,0.880067
0.433005,0.88366
