loss,accuracy
0.295345,91.568333
0.234103,93.333333
0.197332,94.399
0.17266,95.128667
0.151268,95.732
0.137524,96.133667
0.124993,96.501
0.120485,96.594667
0.105886,97.024
0.098229,97.266
