loss,accuracy
0.672116,0.825025
0.345479,0.903583
0.297278,0.91625
0.268516,0.924725
0.246984,0.93075
0.229661,0.93525
0.215201,0.939183
0.20278,0.943042
0.191931,0.945825
0.182307,0.948733
