loss,accuracy
1.54491,64.828
1.070739,76.766333
0.829925,81.183
0.697814,83.421333
0.616172,84.950333
0.561009,85.985
0.521052,86.711667
0.490712,87.304333
0.466852,87.771333
0.447528,88.158667
