loss,accuracy
2.071858,33.889
1.821157,53.606333
1.594903,63.705667
1.399896,69.609333
1.239627,73.378
1.111343,75.894667
1.009289,77.921333
0.927572,79.416667
0.861318,80.692
0.806935,81.669
