loss,accuracy
2.1796,0.228707
1.854624,0.501033
1.581372,0.640687
1.351029,0.711893
1.170895,0.753287
1.034302,0.78067
0.930403,0.799473
0.849997,0.813493
0.786451,0.824273
0.735204,0.832403
