loss,accuracy
1.691933,0.54634
0.958348,0.791373
0.695762,0.836573
0.579449,0.856593
0.514063,0.86836
0.471724,0.876317
0.44177,0.88208
0.41925,0.887157
0.401543,0.890813
0.387138,0.893903
