loss,accuracy
2.140276,25.846667
1.96721,40.68
1.813714,51.9925
1.670536,60.239167
1.537218,65.565
1.415613,69.348333
1.30757,71.995
1.213092,74.030833
1.131107,75.591667
1.060146,76.965
