loss,accuracy
0.477607,0.870787
0.269797,0.923767
0.224172,0.93652
0.193286,0.945387
0.170468,0.951697
0.152852,0.956623
0.138749,0.960543
0.127223,0.963747
0.117556,0.96651
0.109313,0.968917
