loss,accuracy
0.340328,90.480333
0.277916,92.123667
0.243175,93.106667
0.215681,93.938333
0.195405,94.523333
0.179185,94.944
0.167003,95.266
0.153918,95.662333
0.143929,95.952
0.136046,96.165333
