loss,accuracy
0.415855,88.791
0.335688,90.670667
0.29931,91.607333
0.274985,92.256333
0.25592,92.799333
0.240032,93.294333
0.227943,93.590333
0.215509,93.955
0.2051,94.272667
0.1958,94.528667
