loss,accuracy
0.491211,87.338333
0.378794,89.681667
0.334721,90.6125
0.308133,91.309167
0.287502,91.873333
0.271652,92.283333
0.259167,92.6825
0.247463,93.04
0.237046,93.319167
0.228137,93.601667
