loss,accuracy
1.236141,0.689903
0.57837,0.857993
0.454738,0.87996
0.401704,0.890607
0.37072,0.897557
0.349498,0.902473
0.33348,0.906503
0.320547,0.909867
0.309634,0.912893
0.300135,0.91546
