loss,accuracy
0.807311,81.670333
0.554634,85.939333
0.464091,87.778333
0.416501,88.738
0.38687,89.340333
0.365376,89.857667
0.348876,90.285667
0.336136,90.608667
0.32509,90.863667
0.315256,91.118333
