loss,accuracy
0.18717,94.626667
0.126851,96.384
0.094,97.272667
0.07798,97.763667
0.068969,97.968333
0.059263,98.288333
0.050002,98.56
0.047494,98.605
0.0403,98.849667
0.035965,98.991
