loss,accuracy
2.267403,0.15793
2.094257,0.290207
1.948648,0.421727
1.810199,0.52347
1.677975,0.59946
1.554557,0.652323
1.441717,0.689447
1.339991,0.717083
1.249175,0.738857
1.168671,0.755867
