loss,accuracy
2.019465,0.377287
1.481936,0.670247
1.112182,0.76418
0.892161,0.804133
0.759232,0.826293
0.672791,0.840763
0.612577,0.851037
0.56829,0.858903
0.534325,0.864883
0.507406,0.87004
