loss,accuracy
0.54867,86.159333
0.412985,88.884
0.363118,89.938
0.334632,90.562667
0.313638,91.163667
0.298596,91.564333
0.286319,91.886
0.274192,92.283333
0.264476,92.564
0.256116,92.814667
