loss,accuracy
0.447323,87.981333
0.359892,89.894
0.316536,91.061
0.294439,91.697667
0.275149,92.177
0.258366,92.673
0.243792,93.118667
0.233187,93.441
0.221908,93.800333
0.213339,94.032667
