loss,accuracy
1.428109,0.630907
0.677367,0.84171
0.512563,0.869417
0.444023,0.882127
0.405194,0.890057
0.37939,0.895703
0.360474,0.899893
0.345661,0.90323
0.333517,0.906393
0.323236,0.909167
