loss,accuracy
1.663603,0.558233
0.870577,0.814517
0.627234,0.851717
0.526613,0.8683
0.471312,0.877308
0.435731,0.883925
0.410508,0.889067
0.391409,0.892925
0.376234,0.89635
0.363735,0.898858
