loss,accuracy
0.31189,0.909593
0.157618,0.95394
0.117061,0.96608
0.094942,0.972497
0.080323,0.97659
0.069547,0.980053
0.061114,0.982683
0.054219,0.984903
0.048257,0.986897
0.043163,0.988373
