loss,accuracy
1.541876,0.602373
0.776652,0.826843
0.571747,0.85948
0.486104,0.874307
0.438324,0.883447
0.407213,0.889767
0.384928,0.894577
0.367877,0.898317
0.354193,0.901613
0.342812,0.904423
