loss,accuracy
2.092782,0.317123
1.637534,0.620627
1.28964,0.728923
1.05261,0.777937
0.896558,0.804937
0.790484,0.82281
0.714894,0.835253
0.658659,0.84449
0.61528,0.85136
0.580811,0.85717
